gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth
100000006249740100,peripheral,0.5,53,0.4107458820482001,"Периферийный: получил 0 KZT, отправил 93 007 KZT; связей вход/выход 0/3. AML-сигналы: money island. Triage 0.41: оборот 93 007 KZT, PageRank 0.000286, кластер 5 уз.",0,3,0.0,93007.0,0.0002855784689896465,0.0,0,True,False
100000006831291100,peripheral,0.5,53,0.37892690145951086,"Периферийный: получил 0 KZT, отправил 15 000 KZT; связей вход/выход 0/1. AML-сигналы: money island. Triage 0.38: оборот 15 000 KZT, PageRank 0.000286, кластер 5 уз.",0,1,0.0,15000.0,0.0002855784689896465,0.0,0,True,False
100000006866783100,distributor,1.0,0,0.715836318777739,"Распределитель: выход 3 948 037 KZT к 67 получателям. AML: fan-in, fan-out, структ. цикл. Triage 0.72: PR 0.000869, кластер 277 уз.",13,67,838812.0,3948037.0,0.0008694895676886403,4.706700667133994,0,True,False
100000007018630100,peripheral,0.5,61,0.4372540639386888,"Периферийный: получил 0 KZT, отправил 200 000 KZT; связей вход/выход 0/1. Активен 3 дн. AML-сигналы: money island. Triage 0.44: оборот 200 000 KZT, PageRank 0.000286, кластер 3 уз.",0,1,0.0,200000.0,0.0002855784689896465,0.0,0,True,False
100000007747786100,distributor,0.9387520201689622,6,0.6390088728355076,"Распределитель: отправил 4 238 009 KZT в 35 переводах 31 получателям. Активен 18 дн. AML-сигналы: fan-out. Triage 0.64: оборот 4 238 009 KZT, PageRank 0.000286, кластер 106 уз.",0,31,0.0,4238009.4,0.0002855784689896465,0.0,0,True,False
100000007982728100,coordinator,0.8166666666666667,6,0.6155729680015816,"Координатор seed: отправил 1 804 384 KZT в 12 переводах 8 получателям. Активен 6 дн. Triage 0.62: оборот 1 804 384 KZT, PageRank 0.000286, кластер 106 уз.",0,8,0.0,1804384.0,0.0002855784689896465,0.0,0,True,False
100000008117324100,peripheral,0.5,86,0.12475927899589935,"Периферийный: получил 0 KZT, отправил 0 KZT; связей вход/выход 0/0. Triage 0.12: оборот 0 KZT, PageRank 0.000000, кластер 1 уз.",0,0,0.0,0.0,0.0,0.0,0,True,False
100000008205000100,peripheral,0.5,87,0.12475927899589935,"Периферийный: получил 0 KZT, отправил 0 KZT; связей вход/выход 0/0. Triage 0.12: оборот 0 KZT, PageRank 0.000000, кластер 1 уз.",0,0,0.0,0.0,0.0,0.0,0,True,False
100000008314203100,transit,0.8567552005360191,10,0.5967240860648599,"Транзит: вход 382 076 KZT, выход 327 000 KZT; отношение 86% к наблюдаемому входу. AML: структ. цикл. Triage 0.60: PR 0.000502, кластер 56 уз.",2,2,382076.0,327000.0,0.0005019409065382413,0.8558506684533967,0,True,False
100000008418835100,coordinator,0.6833333333333333,15,0.6228489918734282,"Координатор seed: отправил 186 179 KZT в 6 переводах 4 получателям. Активен 18 дн. Triage 0.62: оборот 1 558 179 KZT, PageRank 0.000528, кластер 41 уз.",1,4,1372000.0,186179.0,0.0005283201676374333,0.13569897959183674,0,True,False
100000008513251100,peripheral,0.5,88,0.12475927899589935,"Периферийный: получил 0 KZT, отправил 0 KZT; связей вход/выход 0/0. Triage 0.12: оборот 0 KZT, PageRank 0.000000, кластер 1 уз.",0,0,0.0,0.0,0.0,0.0,0,True,False
100000008516839100,terminal,0.75,20,0.5432061296809028,"Конечный в выборке: получил 155 000 KZT в 4 переводах; исходящих переводов 0. Активен 2 дн. Triage 0.54: оборот 155 000 KZT, PageRank 0.001068, кластер 26 уз.",3,0,155000.0,0.0,0.0010684374482128926,0.0,0,True,False
100000008522127100,peripheral,0.5,63,0.42109109889464313,"Периферийный: получил 0 KZT, отправил 145 000 KZT; связей вход/выход 0/1. Triage 0.42: оборот 145 000 KZT, PageRank 0.000286, кластер 3 уз.",0,1,0.0,145000.0,0.0002855784689896465,0.0,0,True,False
100000008571433100,peripheral,0.5,52,0.5584582086135024,"Периферийный: получил 350 000 KZT, отправил 1 434 000 KZT; связей вход/выход 2/2. AML-сигналы: структурный цикл, money island. Triage 0.56: оборот 1 784 000 KZT, PageRank 0.001637, кластер 5 уз.",2,2,350000.0,1434000.0,0.0016365044750008678,4.097142857142857,0,True,False
100000008575624100,peripheral,0.5,48,0.419285016238458,"Периферийный: получил 0 KZT, отправил 89 500 KZT; связей вход/выход 0/3. Triage 0.42: оборот 89 500 KZT, PageRank 0.000286, кластер 6 уз.",0,3,0.0,89500.0,0.0002855784689896465,0.0,0,True,False
100000008601794100,peripheral,0.5,56,0.5854737438453878,"Периферийный: получил 494 400 KZT, отправил 871 400 KZT; связей вход/выход 2/1. AML-сигналы: структурный цикл, money island. Triage 0.59: оборот 1 365 800 KZT, PageRank 0.002454, кластер 4 уз.",2,1,494400.0,871400.0,0.0024535539094997843,1.7625404530744337,0,True,False
100000008637537100,coordinator,0.65,10,0.6550117863396829,"Координатор seed: отправил 2 351 495 KZT в 30 переводах 3 получателям. Активен 15 дн. AML-сигналы: fan-in, структурный цикл. Triage 0.66: оборот 2 971 385 KZT, PageRank 0.000826, кластер 56 уз.",3,3,619890.0,2351495.0,0.0008264707875016351,3.793406894771653,0,True,False
100000008650785100,transit,0.8088635922210438,5,0.5757614230925711,"Транзит: получил 92 000 KZT, отправил 120 120 KZT; исходящий оборот — 131% наблюдаемого входящего. Triage 0.58: оборот 212 120 KZT, PageRank 0.000612, кластер 125 уз.",2,2,92000.0,120120.0,0.0006120304284873015,1.3056521739130436,0,True,False
100000008654653100,peripheral,0.5,5,0.43292093390070685,"Периферийный: получил 0 KZT, отправил 54 000 KZT; связей вход/выход 0/1. Triage 0.43: оборот 54 000 KZT, PageRank 0.000286, кластер 125 уз.",0,1,0.0,54000.0,0.0002855784689896465,0.0,0,True,False
100000008659445100,coordinator,0.6833333333333333,42,0.6967681872935981,"Координатор seed: отправил 875 150 KZT в 18 переводах 4 получателям. Активен 15 дн. AML-сигналы: fan-in, структурный цикл. Triage 0.70: оборот 1 013 640 KZT, PageRank 0.002560, кластер 6 уз.",3,4,138490.0,875150.0,0.002560475918777695,6.319228825185934,0,True,False
100000008669037100,peripheral,0.5,89,0.12475927899589935,"Периферийный: получил 0 KZT, отправил 0 KZT; связей вход/выход 0/0. Triage 0.12: оборот 0 KZT, PageRank 0.000000, кластер 1 уз.",0,0,0.0,0.0,0.0,0.0,0,True,False
100000008673001100,terminal,0.75,20,0.4816335259547449,"Конечный в выборке: получил 80 000 KZT в 1 переводах; исходящих переводов 0. Triage 0.48: оборот 80 000 KZT, PageRank 0.000469, кластер 26 уз.",1,0,80000.0,0.0,0.00046877975098797613,0.0,0,True,False
100000008680731100,distributor,0.8875056481129937,11,0.6135734853122918,"Распределитель: отправил 1 464 354 KZT в 28 переводах 27 получателям. Активен 6 дн. AML-сигналы: fan-out. Triage 0.61: оборот 1 464 354 KZT, PageRank 0.000286, кластер 55 уз.",0,27,0.0,1464354.0,0.0002855784689896465,0.0,0,True,False
100000008701222100,peripheral,0.5,90,0.12475927899589935,"Периферийный: получил 0 KZT, отправил 0 KZT; связей вход/выход 0/0. Triage 0.12: оборот 0 KZT, PageRank 0.000000, кластер 1 уз.",0,0,0.0,0.0,0.0,0.0,0,True,False
100000008738325100,transit,0.7567760925859284,20,0.5415057437802161,"Транзит: получил 36 550 KZT, отправил 54 000 KZT; исходящий оборот — 148% наблюдаемого входящего. Triage 0.54: оборот 90 550 KZT, PageRank 0.000528, кластер 26 уз.",1,1,36550.0,54000.0,0.0005283201676374333,1.4774281805745555,0,True,False
100000003134937100,terminal,0.75,5,0.42782229451604853,"Конечный в выборке: получил 10 286 KZT в 1 переводах; исходящих переводов 0. Triage 0.43: оборот 10 286 KZT, PageRank 0.000287, кластер 125 уз.",1,0,10286.0,0.0,0.0002866830864145063,0.0,1,False,False
100000005074393100,transit,0.8397242545292597,13,0.7446852650076609,"Транзит: вход 563 026 KZT, выход 685 500 KZT; отношение 122% к наблюдаемому входу. AML: IN/OUT близко, структ. цикл. Triage 0.74: PR 0.001058, кластер 50 уз.",4,6,563026.0,685500.0,0.0010583909125198223,1.2175281425724567,1,False,False
100000001924185100,terminal,0.75,9,0.46954753005180394,"Конечный в выборке: получил 151 000 KZT в 2 переводах; исходящих переводов 0. Triage 0.47: оборот 151 000 KZT, PageRank 0.000310, кластер 59 уз.",2,0,151000.0,0.0,0.0003102062003581488,0.0,1,False,False
100000004070318100,peripheral,0.5,0,0.5745486407730233,"peripheral: вход 207 247 KZT, выход 551 860 KZT. AML: fan-out, split, структ. цикл. Triage 0.57: PR 0.000314, кластер 277 уз.",4,19,207246.55,551860.0,0.000314071301110488,2.662818753798314,1,False,False
100000005807278100,terminal,0.75,45,0.3969275264353232,"Конечный в выборке: получил 8 385 KZT в 1 переводах; исходящих переводов 0. Triage 0.40: оборот 8 385 KZT, PageRank 0.000293, кластер 6 уз.",1,0,8385.0,0.0,0.0002929561413645915,0.0,1,False,False
100000003377795100,terminal,0.75,6,0.419909440124012,"Конечный в выборке: получил 7 000 KZT в 1 переводах; исходящих переводов 0. Triage 0.42: оборот 7 000 KZT, PageRank 0.000286, кластер 106 уз.",1,0,7000.0,0.0,0.00028597941002827057,0.0,1,False,False
100000004330371100,peripheral,0.5,5,0.5929017864791942,"Периферийный: получил 264 171 KZT, отправил 90 681 KZT; связей вход/выход 2/2. Активен 8 дн. AML-сигналы: структурный цикл. Triage 0.59: оборот 354 852 KZT, PageRank 0.001257, кластер 125 уз.",2,2,264171.0,90681.0,0.0012565029901395425,0.3432662934235779,1,False,False
100000008165763100,transit,0.8812784692784152,2,0.7967849485731706,"Транзит: вход 1 165 815 KZT, выход 1 267 858 KZT; отношение 109% к наблюдаемому входу. AML: fan-in, fan-out, IN/OUT близко. Triage 0.80: PR 0.000909, кластер 148 уз.",15,17,1165815.0,1267858.0,0.0009094510790270663,1.087529324978663,1,False,False
100000001684867100,terminal,0.75,5,0.44693838585566587,"Конечный в выборке: получил 30 550 KZT в 1 переводах; исходящих переводов 0. Triage 0.45: оборот 30 550 KZT, PageRank 0.000289, кластер 125 уз.",1,0,30550.0,0.0,0.0002888592450278991,0.0,1,False,False
100000003900547100,terminal,0.75,5,0.44246587783164054,"Конечный в выборке: получил 23 700 KZT в 1 переводах; исходящих переводов 0. Triage 0.44: оборот 23 700 KZT, PageRank 0.000288, кластер 125 уз.",1,0,23700.0,0.0,0.00028812362094076223,0.0,1,False,False
100000006656003100,peripheral,0.5,1,0.5030427706370043,"Периферийный: получил 20 000 KZT, отправил 9 000 KZT; связей вход/выход 1/1. AML-сигналы: структурный цикл. Triage 0.50: оборот 29 000 KZT, PageRank 0.000290, кластер 270 уз.",1,1,20000.0,9000.0,0.00028976723399063277,0.45,1,False,False
100000008237827100,terminal,0.75,2,0.45302208693047946,"Конечный в выборке: получил 40 001 KZT в 1 переводах; исходящих переводов 0. Triage 0.45: оборот 40 001 KZT, PageRank 0.000294, кластер 148 уз.",1,0,40001.0,0.0,0.00029356641435998804,0.0,1,False,False
100000003014659100,terminal,0.75,9,0.4815619410042189,"Конечный в выборке: получил 280 000 KZT в 1 переводах; исходящих переводов 0. Triage 0.48: оборот 280 000 KZT, PageRank 0.000328, кластер 59 уз.",1,0,280000.0,0.0,0.0003280380591866234,0.0,1,False,False
100000007939160100,peripheral,0.5,43,0.4674002437866227,"Периферийный: получил 795 000 KZT, отправил 14 300 KZT; связей вход/выход 1/2. AML-сигналы: структурный цикл. Triage 0.47: оборот 809 300 KZT, PageRank 0.000664, кластер 6 уз.",1,2,795000.0,14300.0,0.0006640613328910105,0.017987421383647798,1,False,False
